       38,       38,  3.27868866920471    , -63.9344291687012
       38,       29, -3.19872069358826    ,  62.3750534057617
       29,       29,  10.6556165218353    , -141.743465341628
       29,       38, -3.19872069358826    ,  62.3750534057617
       29,       28, -6.08774995803833    ,  65.6607360839844
       29,       26, -1.44716334342957    ,  15.8680191040039
       37,       37,  1.11399936676025    , -43.0746383666992
       37,       25, -1.08682870864868    ,  42.0240402221680
       36,       36, 0.675593495368958    , -36.7522850036621
       36,       23,-0.675593495368958    ,  36.7522850036621
       35,       35,  0.00000000000000    , -69.9300689697266
       35,       22,  0.00000000000000    ,  68.2244567871094
       34,       34,  2.77085089683533    , -55.4170150756836
       34,       20, -2.74613571166992    ,  54.9227142333984
       20,       20,  6.38790631294250    , -126.710624694824
       20,       34, -2.74613571166992    ,  54.9227142333984
       20,       19, -3.45874071121216    ,  68.1866073608398
       33,       33,  3.46311759948730    , -70.2518157958984
       33,       19, -3.23655843734741    ,  65.6558990478516
       19,       19,  10.4674026966095    , -176.474754765630
       19,       20, -3.45874071121216    ,  68.1866073608398
       19,       33, -3.23655843734741    ,  65.6558990478516
       19,       16, -4.17961883544922    ,  50.9391059875488
       32,       32,  0.00000000000000    , -50.0000000000000
       32,       10,  0.00000000000000    ,  46.7289695739746
       30,       30,  0.00000000000000    , -55.2486152648926
       30,        2,  0.00000000000000    ,  53.9010887145996
       28,       28,  7.98599517345428    , -86.0709789171815
       28,       29, -6.08774995803833    ,  65.6607360839844
       28,       26, -1.89824521541595    ,  20.9248428344727
       26,       26,  12.8033617734909    , -133.586527794600
       26,       29, -1.44716334342957    ,  15.8680191040039
       26,       28, -1.89824521541595    ,  20.9248428344727
       26,       25, -3.03740763664246    ,  30.6588325500488
       26,       27, -6.42054557800293    ,  67.4157333374023
       10,       10,  42.8954391479492    , -504.725008785725
       10,       32,  0.00000000000000    ,  46.7289695739746
       10,       13, -21.4477195739746    ,  230.562988281250
       10,       11, -21.4477195739746    ,  230.562988281250
       12,       12,  1.66873860359192    , -45.3688316345215
       12,       13,-0.839375555515289    ,  22.8205223083496
       12,       11,-0.839375555515289    ,  22.8205223083496
       13,       13,  31.0452928543091    , -351.627754770219
       13,       10, -21.4477195739746    ,  230.562988281250
       13,       12,-0.839375555515289    ,  22.8205223083496
       13,       14, -8.75316143035889    ,  98.2299194335938
       11,       11,  32.6272850036621    , -374.483482174575
       11,       10, -21.4477195739746    ,  230.562988281250
       11,       12,-0.839375555515289    ,  22.8205223083496
       11,        6, -10.3351535797119    ,  121.068946838379
       22,       22,  10.5534319877625    , -241.297333300114
       22,       35,  0.00000000000000    ,  68.2244567871094
       22,       23, -6.48508405685425    ,  103.761344909668
       22,       21, -4.06834793090820    ,  71.1960906982422
       23,       23,  8.94952809810638    , -168.699816197157
       23,       36,-0.675593495368958    ,  36.7522850036621
       23,       22, -6.48508405685425    ,  103.761344909668
       23,       24, -1.78885054588318    ,  28.4589862823486
       24,       24,  10.3848388195038    , -197.298914380372
       24,       23, -1.78885054588318    ,  28.4589862823486
       24,       16, -8.59598827362061    ,  169.054428100586
       21,       21,  8.44256162643433    , -144.755298182368
       21,       22, -4.06834793090820    ,  71.1960906982422
       21,       16, -4.37421369552612    ,  73.8148574829102
       16,       16,  36.0258374214172    , -510.427772127092
       16,       19, -4.17961883544922    ,  50.9391059875488
       16,       24, -8.59598827362061    ,  169.054428100586
       16,       21, -4.37421369552612    ,  73.8148574829102
       16,       15, -10.0930805206299    ,  105.416618347168
       16,       17, -8.78293609619141    ,  111.668762207031
       25,       25,  61.0268092155457    , -141.269838526845
       25,       37, -1.08682870864868    ,  42.0240402221680
       25,       26, -3.03740763664246    ,  30.6588325500488
       25,        2, -56.9290809631348    ,  69.9414443969727
       39,       39,  3.19488835334778    , -78.8971999883652
       39,        9, -1.59744417667389    ,  39.9361000061035
       39,        1, -1.59744417667389    ,  39.9361000061035
       27,       27,  10.7397694587708    , -124.614034250379
       27,       26, -6.42054557800293    ,  67.4157333374023
       27,       17, -4.31922388076782    ,  57.4789009094238
       18,       18,  16.5114593505859    , -195.573243752122
       18,       17, -10.3351535797119    ,  121.068946838379
       18,        3, -6.17630577087402    ,  74.6771469116211
